index_code,date,open,close,low,1,volume,money,change
sh000001,2012/11/1,5356,2104.43,2069.95,5356,8288667000,62606643902,0.017182244
sh000001,2012/11/2,5357,2117.05,2096.53,5357,7655722000,55869885523,0.005995929
sh000001,2012/11/5,5358,2114.03,2104.58,5358,7153876200,53222132005,-0.001426044
sh000001,2012/11/6,5359,2106,2078.47,5359,7134385000,53697998810,-0.003797492
sh000001,2012/11/7,5360,2105.73,2093.29,5360,5938012800,47163781132,-0.00012773
sh000001,2012/11/8,5361,2071.51,2070.65,5361,6659456100,49276099893,-0.016251371
sh000001,2012/11/9,5362,2069.07,2062.42,5362,5422346000,39065354573,-0.001178851
sh000001,2012/11/12,5363,2079.27,2061.84,5363,5669485500,42083753188,0.004933141
sh000001,2012/11/13,5364,2047.89,2044.04,5364,6108729300,44605159107,-0.015094211
sh000001,2012/11/14,5365,2055.42,2040.17,5365,4809300000,35883690655,0.003676957
sh000001,2012/11/15,5366,2030.29,2029.87,5366,5055685700,37082797748,-0.012225731
sh000001,2012/11/16,5367,2014.73,2001.72,5367,4958168000,36821292718,-0.007666392
sh000001,2012/11/19,5368,2016.98,1995.72,5368,4532701800,36090720201,0.001120252
sh000001,2012/11/20,5369,2008.92,2004.17,5369,4258063500,33372963548,-0.003995574
sh000001,2012/11/21,5370,2030.32,1995.17,5370,5328202100,39658621481,0.010650483
sh000001,2012/11/22,5371,2015.61,2009.72,5371,4557784700,33727413953,-0.007244182
sh000001,2012/11/23,5372,2027.38,2017,5372,5155146900,38278378090,0.005840909
sh000001,2012/11/26,5373,2017.46,2014.03,5373,4477955100,33110722038,-0.004893005
sh000001,2012/11/27,5374,1991.17,1990.34,5374,5662742200,39089182618,-0.013035673
sh000001,2012/11/28,5375,1973.52,1968.21,5375,5050558700,34492569662,-0.00886014
sh000001,2012/11/29,5376,1963.49,1961.82,5376,4954008800,33179657979,-0.005084815
sh000001,2012/11/30,5377,1980.12,1959.33,5377,5689341600,37739106755,0.008469112
sh000001,2012/12/3,5378,1959.77,1957.88,5378,6165337500,43027553647,-0.01027717
sh000001,2012/12/4,5379,1975.14,1949.46,5379,6237812300,43054547446,0.007845831
sh000001,2012/12/5,5380,2031.91,1970.2,5380,11997304000,85475970222,0.028739185
sh000001,2012/12/6,5381,2029.24,2018.38,5381,8145921900,58452526304,-0.001314037
sh000001,2012/12/7,5382,2061.79,2023.96,5382,11515728900,82158975512,0.016040019
sh000001,2012/12/10,5383,2083.77,2064.62,5383,11538322600,81469437287,0.0106626
sh000001,2012/12/11,5384,2074.7,2070.19,5384,9337083000,67930370635,-0.004350768
sh000001,2012/12/12,5385,2082.73,2066.39,5385,7855914200,57115139819,0.003866576
sh000001,2012/12/13,5386,2061.48,2059.47,5386,7227232400,52179639438,-0.010202974
sh000001,2012/12/14,5387,2150.63,2062.54,5387,16087381200,1.18E+11,0.043245228
sh000001,2012/12/17,5388,2160.34,2151.94,5388,14424221800,1.11E+11,0.004518221
sh000001,2012/12/18,5389,2162.46,2144.73,5389,12609946700,99028894174,0.000982252
sh000001,2012/12/19,5390,2162.24,2154.29,5390,9439152200,75813180710,-0.000104048
sh000001,2012/12/20,5391,2168.35,2142.95,5391,9938418300,80073490883,0.002827625
sh000001,2012/12/21,5392,2153.31,2148.17,5392,10337287200,84574353484,-0.006937524
sh000001,2012/12/24,5393,2159.05,2149.83,5393,7846966400,67970651968,0.002667057
sh000001,2012/12/25,5394,2213.61,2146.86,5394,14332770800,1.15E+11,0.025269412
sh000001,2012/12/26,5395,2219.13,2206.79,5395,12185863000,97153766055,0.002494115
sh000001,2012/12/27,5396,2205.9,2204.79,5396,12902350100,1.00E+11,-0.005964044
sh000001,2012/12/28,5397,2233.25,2204,5397,11592493400,91970152857,0.012400851
sh000001,2012/12/31,5398,2269.13,2236.46,5398,12803140200,1.06E+11,0.016064466
sh000001,2013/1/4,5399,2276.99,2256.56,5399,13946993100,1.15E+11,0.003465648
sh000001,2013/1/7,5400,2285.36,2266.86,5400,11816281300,96872865891,0.003676781
sh000001,2013/1/8,5401,2276.07,2262.98,5401,12290787700,1.06E+11,-0.004066748
sh000001,2013/1/9,5402,2275.34,2259.05,5402,12201492400,1.03E+11,-0.000320728
sh000001,2013/1/10,5403,2283.66,2268.65,5403,12006667600,98236402918,0.003655717
sh000001,2013/1/11,5404,2243,2234.95,5404,12506827500,1.02E+11,-0.017805206
sh000001,2013/1/14,5405,2311.74,2235.11,5405,14474988900,1.24E+11,0.030647834
sh000001,2013/1/15,5406,2325.68,2309.32,5406,16564598100,1.41E+11,0.006030955
sh000001,2013/1/16,5407,2309.5,2279.51,5407,15351116700,1.33E+11,-0.006958389
sh000001,2013/1/17,5408,2284.91,2275.88,5408,11910183500,1.03E+11,-0.010647331
sh000001,2013/1/18,5409,2317.07,2285.97,5409,12543802600,1.05E+11,0.014075396
sh000001,2013/1/21,5410,2328.22,2305.1,5410,13468045800,1.13E+11,0.004812543
sh000001,2013/1/22,5411,2315.14,2301.3,5411,14946658400,1.23E+11,-0.005618882
sh000001,2013/1/23,5412,2320.91,2296.49,5412,11817972200,96956218661,0.002493155
sh000001,2013/1/24,5413,2302.6,2287.3,5413,16103167400,1.36E+11,-0.007890436
sh000001,2013/1/25,5414,2291.3,2288.26,5414,9260574100,80267388572,-0.004904894
sh000001,2013/1/28,5415,2346.51,2295.35,5415,12838376000,1.17E+11,0.024091522
sh000001,2013/1/29,5416,2358.98,2337.35,5416,14185393400,1.25E+11,0.005315139
sh000001,2013/1/30,5417,2382.48,2347.89,5417,14987890700,1.25E+11,0.009961098
sh000001,2013/1/31,5418,2385.42,2371.23,5418,13970789200,1.16E+11,0.001236949
sh000001,2013/2/1,5419,2419.02,2369.57,5419,14081817200,1.26E+11,0.01408472
sh000001,2013/2/4,5420,2428.15,2417.59,5420,16755140200,1.53E+11,0.003775909
sh000001,2013/2/5,5421,2433.13,2403.3,5421,15075450500,1.27E+11,0.002049293
sh000001,2013/2/6,5422,2434.48,2427.7,5422,11657996600,1.05E+11,0.000553608
sh000001,2013/2/7,5423,2418.53,2394.22,5423,12000863400,1.09E+11,-0.006550483
sh000001,2013/2/8,5424,2432.4,2414.4,5424,10907038600,98965224617,0.005735715
sh000001,2013/2/18,5425,2421.56,2415.43,5425,11617499400,1.04E+11,-0.004458145
sh000001,2013/2/19,5426,2382.91,2373.54,5426,12347333400,1.06E+11,-0.015958321
sh000001,2013/2/20,5427,2397.18,2370.61,5427,11028057700,97222298954,0.005985948
sh000001,2013/2/21,5428,2325.95,2309.17,5428,14405947800,1.27E+11,-0.029712854
sh000001,2013/2/22,5429,2314.16,2308.76,5429,9698182800,87579820983,-0.005067605
sh000001,2013/2/25,5430,2325.82,2315.01,5430,8836737400,77642340941,0.005036376
sh000001,2013/2/26,5431,2293.34,2289.89,5431,11763866700,1.06E+11,-0.013964113
sh000001,2013/2/27,5432,2313.22,2292.03,5432,9782488700,88262924234,0.00866814
sh000001,2013/2/28,5433,2365.59,2308.92,5433,12695049400,1.16E+11,0.022640735
sh000001,2013/3/1,5434,2359.51,2330.86,5434,12031275200,1.12E+11,-0.002573139
sh000001,2013/3/4,5435,2273.4,2259.25,5435,16175002500,1.43E+11,-0.036491537
sh000001,2013/3/5,5436,2326.31,2270.1,5436,13113659800,1.17E+11,0.023269951
sh000001,2013/3/6,5437,2347.18,2321.6,5437,14133369200,1.25E+11,0.008972594
sh000001,2013/3/7,5438,2324.29,2304.27,5438,13975634800,1.26E+11,-0.009750428
sh000001,2013/3/8,5439,2318.61,2314.59,5439,9879414800,88438607018,-0.002444614
sh000001,2013/3/11,5440,2310.59,2296.58,5440,8411190300,73919947382,-0.003458105
sh000001,2013/3/12,5441,2286.61,2264.83,5441,11766445600,1.01E+11,-0.01038175
sh000001,2013/3/13,5442,2263.97,2253.25,5442,9097278800,77688955841,-0.00989983
sh000001,2013/3/14,5443,2270.28,2253.31,5443,8029408600,69218592825,0.0027867
sh000001,2013/3/15,5444,2278.4,2250.01,5444,11647781300,1.02E+11,0.003578418
sh000001,2013/3/18,5445,2240.02,2239.21,5445,9312277200,81486175707,-0.016847342
sh000001,2013/3/19,5446,2257.43,2232.02,5446,8758210500,75512072273,0.007775837
sh000001,2013/3/20,5447,2317.37,2257.42,5447,13124128400,1.14E+11,0.026552271
sh000001,2013/3/21,5448,2324.24,2311.6,5448,11920091000,1.05E+11,0.002963699
sh000001,2013/3/22,5449,2328.28,2314.97,5449,10116729900,85951321520,0.00173648
sh000001,2013/3/25,5450,2326.72,2319.91,5450,9703152600,85418622369,-0.000671312
sh000001,2013/3/26,5451,2297.67,2281.12,5451,10444901500,91811327564,-0.012483695
sh000001,2013/3/27,5452,2301.26,2289,5452,9633119500,85708419365,0.001562453
sh000001,2013/3/28,5453,2236.3,2232.91,5453,12765869800,1.08E+11,-0.028226723
sh000001,2013/3/29,5454,2236.62,2228.81,5454,8556547300,73358185133,0.000142646
sh000001,2013/4/1,5455,2234.4,2227.31,5455,7741177400,66997534038,-0.000995251
sh000001,2013/4/2,5456,2227.74,2220.44,5456,8971432300,77596667316,-0.002978435
sh000001,2013/4/3,5457,2225.3,2217.25,5457,8179526700,68801356871,-0.001097525
sh000001,2013/4/8,5458,2211.59,2180.67,5458,8625747000,73666169988,-0.006157835
sh000001,2013/4/9,5459,2225.78,2215.47,5459,8289654400,73135035445,0.006413027
sh000001,2013/4/10,5460,2226.13,2212.56,5460,8061962100,71090219578,0.000157698
sh000001,2013/4/11,5461,2219.55,2217.27,5461,7363270400,62132700158,-0.002952663
sh000001,2013/4/12,5462,2206.78,2204.44,5462,6684634000,56196878022,-0.005754762
sh000001,2013/4/15,5463,2181.94,2177.39,5463,7163232300,58162177672,-0.011255313
sh000001,2013/4/16,5464,2194.85,2165.78,5464,7999217800,66955845024,0.005913998
sh000001,2013/4/17,5465,2193.8,2178.47,5465,6831418100,59986556162,-0.000478393
sh000001,2013/4/18,5466,2197.6,2175.44,5466,7161692700,61888122713,0.001734892
sh000001,2013/4/19,5467,2244.64,2200.58,5467,10966055600,95383012019,0.021405605
sh000001,2013/4/22,5468,2242.17,2232.26,5468,9523373000,82244998209,-0.00110218
sh000001,2013/4/23,5469,2184.54,2182.81,5469,9654131500,82217516673,-0.025703236
sh000001,2013/4/24,5470,2218.32,2184.11,5470,9160026100,78977211750,0.015463224
sh000001,2013/4/25,5471,2199.31,2191.85,5471,9670418800,84483236302,-0.008570007
sh000001,2013/4/26,5472,2177.91,2173.86,5472,7667397000,65251506871,-0.009728064
sh000001,2013/5/2,5473,2174.12,2161.14,5473,6833793600,59877609929,-0.00173974
sh000001,2013/5/3,5474,2205.5,2179.05,5474,8858346400,78315703425,0.014430646
sh000001,2013/5/6,5475,2231.17,2212.5,5475,9226814600,81625607393,0.011638647
sh000001,2013/5/7,5476,2235.58,2219.44,5476,8645235600,79040924815,0.001976097
sh000001,2013/5/8,5477,2246.3,2235.42,5477,9037193300,81390848352,0.004797423
sh000001,2013/5/9,5478,2232.97,2221.38,5478,9853163700,91165292599,-0.005933758
sh000001,2013/5/10,5479,2246.83,2225.81,5479,9033547600,81280141888,0.006206977
sh000001,2013/5/13,5480,2241.92,2231.36,5480,8621122400,79191481239,-0.002185745
sh000001,2013/5/14,5481,2217.01,2205.87,5481,8324497500,75660470722,-0.011111012
sh000001,2013/5/15,5482,2224.8,2213.58,5482,7172289300,66658263971,0.003512388
sh000001,2013/5/16,5483,2251.81,2210.77,5483,11028437600,1.02E+11,0.012139984
sh000001,2013/5/17,5484,2282.87,2248.41,5484,12612600600,1.11E+11,0.013795149
sh000001,2013/5/20,5485,2299.99,2281.9,5485,13915051400,1.29E+11,0.00749758
sh000001,2013/5/21,5486,2305.11,2290.12,5486,12417317600,1.13E+11,0.002229579
sh000001,2013/5/22,5487,2302.4,2292.43,5487,12836002600,1.15E+11,-0.001176081
sh000001,2013/5/23,5488,2275.67,2274.1,5488,12401984400,1.11E+11,-0.011612216
sh000001,2013/5/24,5489,2288.53,2270.25,5489,10144121300,92021526802,0.005653727
sh000001,2013/5/27,5490,2293.08,2283.94,5490,10732506100,99920157617,0.001985551
sh000001,2013/5/28,5491,2321.32,2281.47,5491,13263299500,1.20E+11,0.012315766
sh000001,2013/5/29,5492,2324.02,2321.17,5492,12525072900,1.14E+11,0.001162702
sh000001,2013/5/30,5493,2317.75,2310.49,5493,11191303200,1.04E+11,-0.002697054
sh000001,2013/5/31,5494,2300.6,2299.37,5494,10816255400,1.01E+11,-0.007401147
sh000001,2013/6/3,5495,2299.25,2294.11,5495,9688281400,91648607743,-0.000583762
sh000001,2013/6/4,5496,2272.42,2264.76,5496,10189581800,92377181551,-0.011671622
sh000001,2013/6/5,5497,2270.93,2260.87,5497,7648330300,71142676053,-0.00065349
sh000001,2013/6/6,5498,2242.11,2240.07,5498,8153869400,75261584761,-0.012691271
sh000001,2013/6/7,5499,2210.9,2205.07,5499,8997807700,81058352191,-0.013920816
sh000001,2013/6/13,5500,2148.36,2126.22,5500,9437109400,79714527238,-0.028288505
sh000001,2013/6/14,5501,2162.04,2142.78,5501,7785747200,68747761906,0.006370456
sh000001,2013/6/17,5502,2156.22,2147.03,5502,7575779000,68440143896,-0.002694676
sh000001,2013/6/18,5503,2159.29,2138.35,5503,6963227100,63582678086,0.001426574
sh000001,2013/6/19,5504,2143.45,2115.79,5504,7542501600,67080569348,-0.007334352
sh000001,2013/6/20,5505,2084.02,2082.83,5505,7778793000,68164538356,-0.027727677
sh000001,2013/6/21,5506,2073.1,2042.88,5506,7967322400,67440066220,-0.005242749
sh000001,2013/6/24,5507,1963.24,1958.4,5507,10919821500,87969841712,-0.05299323
sh000001,2013/6/25,5508,1959.51,1849.65,5508,13815851600,1.05E+11,-0.001898397
sh000001,2013/6/26,5509,1951.5,1922.82,5509,10119252700,80892689202,-0.004089292
sh000001,2013/6/27,5510,1950.01,1942.37,5510,10581331800,84260408505,-0.000759418
sh000001,2013/6/28,5511,1979.21,1925.65,5511,10073796800,77513874673,0.014970669
sh000001,2013/7/1,5512,1995.24,1957.57,5512,7805139300,62711812201,0.008102239
sh000001,2013/7/2,5513,2006.56,1978.43,5513,8641541800,73980843793,0.005672495
sh000001,2013/7/3,5514,1994.27,1965.52,5514,9346647100,76682437035,-0.006125907
sh000001,2013/7/4,5515,2006.1,1974.1,5515,10039418300,82685489823,0.005932001
sh000001,2013/7/5,5516,2007.2,2002.37,5516,9134522200,75137508120,0.000548827
sh000001,2013/7/8,5517,1958.27,1953.12,5517,8413649100,67187833865,-0.024375261
sh000001,2013/7/9,5518,1965.45,1946.37,5518,6453873300,52223185846,0.003667007
sh000001,2013/7/10,5519,2008.13,1960.28,5519,8979798100,72807806791,0.021711014
sh000001,2013/7/11,5520,2072.99,2010.4,5520,15997077300,1.31E+11,0.03230126
sh000001,2013/7/12,5521,2039.49,2036.05,5521,12117417500,1.03E+11,-0.016162636
sh000001,2013/7/15,5522,2059.39,2037.25,5522,10147035700,88023339258,0.009759322
sh000001,2013/7/16,5523,2065.72,2038.54,5523,9673739900,82870901045,0.003073726
sh000001,2013/7/17,5524,2044.92,2043.23,5524,10325132100,87993978106,-0.01006816
sh000001,2013/7/18,5525,2023.4,2016.9,5525,9213204900,76618528707,-0.010526563
sh000001,2013/7/19,5526,1992.65,1990.25,5526,10457757100,87481519970,-0.015196234
sh000001,2013/7/22,5527,2004.76,1970.64,5527,8292219000,69649507412,0.006079348
sh000001,2013/7/23,5528,2043.88,2005.09,5528,10951736000,92711261462,0.019510545
sh000001,2013/7/24,5529,2033.33,2010.42,5529,10665577900,93700581451,-0.005160293
sh000001,2013/7/25,5530,2021.17,2016.43,5530,9854536600,86249516075,-0.005977882
sh000001,2013/7/26,5531,2010.85,2000.8,5531,7380042900,65538619606,-0.005107922
sh000001,2013/7/29,5532,1976.31,1969.85,5532,7868327400,65866980367,-0.017178805
sh000001,2013/7/30,5533,1990.06,1965.36,5533,7721978400,66157865325,0.006961473
sh000001,2013/7/31,5534,1993.8,1987.88,5534,7016060300,59394334168,0.001876824
sh000001,2013/8/1,5535,2029.07,1997.06,5535,9125668600,77395281406,0.017688844
sh000001,2013/8/2,5536,2029.42,2025.65,5536,9359276700,78906252081,0.000172986
sh000001,2013/8/5,5537,2050.48,2025.23,5537,8551796800,73277096081,0.010378838
sh000001,2013/8/6,5538,2060.5,2034.96,5538,10558097500,88690559153,0.004886171
sh000001,2013/8/7,5539,2046.78,2043.75,5539,10771259400,91260307563,-0.006659549
sh000001,2013/8/8,5540,2044.9,2037.25,5540,8413329000,71954924316,-0.000919983
sh000001,2013/8/9,5541,2052.24,2030.13,5541,9531642300,83036019695,0.003589426
sh000001,2013/8/12,5542,2101.28,2055.72,5542,13512897400,1.16E+11,0.023899797
sh000001,2013/8/13,5543,2106.16,2093.8,5543,11770887500,96430370026,0.002319059
sh000001,2013/8/14,5544,2100.14,2093.04,5544,11443780200,95791169735,-0.002857813
sh000001,2013/8/15,5545,2081.88,2079.97,5545,9939665600,84735663149,-0.008693242
sh000001,2013/8/16,5546,2068.45,2061.65,5546,15306332600,1.23E+11,-0.006449939
sh000001,2013/8/19,5547,2085.6,2052.7,5547,9744678300,81501386164,0.008291225
sh000001,2013/8/20,5548,2072.6,2066.07,5548,10738177300,89117930477,-0.006236569
sh000001,2013/8/21,5549,2072.96,2056.91,5549,8744599100,72860722876,0.00017659
sh000001,2013/8/22,5550,2067.12,2062.37,5550,9092830700,76018374980,-0.002815779
sh000001,2013/8/23,5551,2057.46,2029.37,5551,11242635100,94571635944,-0.004676062
sh000001,2013/8/26,5552,2096.47,2056.13,5552,11993265200,99157897686,0.018963206
sh000001,2013/8/27,5553,2103.57,2090.43,5553,12634196600,1.05E+11,0.0033833
sh000001,2013/8/28,5554,2101.3,2080.86,5554,16139202600,1.32E+11,-0.001077218
sh000001,2013/8/29,5555,2097.23,2088.24,5555,13326821900,1.05E+11,-0.001938799
sh000001,2013/8/30,5556,2098.38,2089.1,5556,17007564900,1.32E+11,0.000550727
sh000001,2013/9/2,5557,2098.45,2078.46,5557,14915852400,1.21E+11,3.15E-05
sh000001,2013/9/3,5558,2123.11,2095.46,5558,13889317500,1.12E+11,0.011753448
sh000001,2013/9/4,5559,2127.62,2115.75,5559,14200038600,1.16E+11,0.002122356
sh000001,2013/9/5,5560,2122.43,2115.24,5560,12654410400,1.06E+11,-0.002438408
sh000001,2013/9/6,5561,2139.99,2119.02,5561,14326066000,1.19E+11,0.008274949
sh000001,2013/9/9,5562,2212.52,2151.35,5562,21942708600,1.79E+11,0.033889363
sh000001,2013/9/10,5563,2237.98,2202.82,5563,23720664900,1.91E+11,0.011510877
sh000001,2013/9/11,5564,2241.27,2233,5564,24434945500,1.95E+11,0.001467392
sh000001,2013/9/12,5565,2255.61,2226.29,5565,20971511000,1.67E+11,0.006396825
sh000001,2013/9/13,5566,2236.22,2228.48,5566,17198422900,1.41E+11,-0.008595477
sh000001,2013/9/16,5567,2231.4,2226.17,5567,15488402000,1.34E+11,-0.002153637
sh000001,2013/9/17,5568,2185.56,2184.92,5568,15454255500,1.32E+11,-0.020543596
sh000001,2013/9/18,5569,2191.85,2172.04,5569,11511188700,1.01E+11,0.002878438
sh000001,2013/9/23,5570,2221.04,2198.34,5570,13317485800,1.21E+11,0.01331888
sh000001,2013/9/24,5571,2207.53,2187.24,5571,16041505500,1.43E+11,-0.006084076
sh000001,2013/9/25,5572,2198.52,2193.72,5572,16021276200,1.44E+11,-0.004084201
sh000001,2013/9/26,5573,2155.81,2154.72,5573,14041534600,1.26E+11,-0.01942493
sh000001,2013/9/27,5574,2160.03,2149.59,5574,10540178800,97811678182,0.001956574
sh000001,2013/9/30,5575,2174.67,2165.16,5575,9281008100,88982759154,0.006776767
sh000001,2013/10/8,5576,2198.2,2161.49,5576,12671020300,1.15E+11,0.010821897
sh000001,2013/10/9,5577,2211.77,2185.18,5577,13087173700,1.18E+11,0.006173235
sh000001,2013/10/10,5578,2190.93,2186.48,5578,14977589600,1.37E+11,-0.009422322
sh000001,2013/10/11,5579,2228.15,2200.53,5579,15689217600,1.42E+11,0.016986858
sh000001,2013/10/14,5580,2237.77,2226.4,5580,16598338600,1.52E+11,0.004320632
sh000001,2013/10/15,5581,2233.41,2221.14,5581,15372282500,1.39E+11,-0.001948813
sh000001,2013/10/16,5582,2193.07,2183.4,5582,15463863700,1.38E+11,-0.018061155
sh000001,2013/10/17,5583,2188.54,2183.25,5583,12676794400,1.13E+11,-0.002066506
sh000001,2013/10/18,5584,2193.78,2184.36,5584,10372463100,90814173242,0.002393374
sh000001,2013/10/21,5585,2229.24,2190.39,5585,13669440800,1.24E+11,0.016162514
sh000001,2013/10/22,5586,2210.65,2204.24,5586,14913283100,1.35E+11,-0.008336933
sh000001,2013/10/23,5587,2183.11,2177.73,5587,14634709000,1.26E+11,-0.012460125
sh000001,2013/10/24,5588,2164.32,2159.87,5588,10300895300,90001867021,-0.008604709
sh000001,2013/10/25,5589,2132.96,2122.68,5589,11392452000,99671699060,-0.01449276
sh000001,2013/10/28,5590,2133.87,2123.07,5590,8840132200,77889328547,0.000428513
sh000001,2013/10/29,5591,2128.86,2093.2,5591,14309281100,1.17E+11,-0.002345505
sh000001,2013/10/30,5592,2160.46,2121.84,5592,11964336200,95233751781,0.014843128
sh000001,2013/10/31,5593,2141.61,2137.47,5593,10806302000,88638835793,-0.008724519
sh000001,2013/11/1,5594,2149.56,2132.63,5594,8911847700,76271865039,0.00371122
sh000001,2013/11/4,5595,2149.63,2143.21,5595,7614794100,66305997105,3.35E-05
sh000001,2013/11/5,5596,2157.24,2124.85,5596,9190003100,77963321579,0.003538277
sh000001,2013/11/6,5597,2139.61,2138.78,5597,10048734400,86547130819,-0.00817387
sh000001,2013/11/7,5598,2129.4,2119.19,5598,8184261000,70177472947,-0.004770502
sh000001,2013/11/8,5599,2106.13,2103.51,5599,8309685900,70325214666,-0.01092937
sh000001,2013/11/11,5600,2109.47,2093.63,5600,6967829900,59934058729,0.001587749
sh000001,2013/11/12,5601,2126.77,2108.4,5601,7944673100,67951266386,0.008201582
sh000001,2013/11/13,5602,2087.94,2086.01,5602,8825709400,73376066494,-0.018258187
sh000001,2013/11/14,5603,2100.51,2078.99,5603,8379937300,72089883154,0.00601789
sh000001,2013/11/15,5604,2135.83,2100.79,5604,12589452000,1.13E+11,0.016815472
sh000001,2013/11/18,5605,2197.22,2143.77,5605,15750271400,1.43E+11,0.028743901
sh000001,2013/11/19,5606,2193.13,2186.11,5606,12508230700,1.16E+11,-0.001863264
sh000001,2013/11/20,5607,2206.61,2186.64,5607,11896186100,1.05E+11,0.006150128
sh000001,2013/11/21,5608,2205.77,2177.74,5608,13724551600,1.20E+11,-0.000383846
sh000001,2013/11/22,5609,2196.38,2188.77,5609,11386645700,1.02E+11,-0.004256118
sh000001,2013/11/25,5610,2186.12,2181.42,5610,10828265500,96747311934,-0.004672693
sh000001,2013/11/26,5611,2183.07,2176.18,5611,10046083000,84536640855,-0.00139151
sh000001,2013/11/27,5612,2201.07,2176.85,5612,11538441100,1.02E+11,0.008243884
sh000001,2013/11/28,5613,2219.37,2202.62,5613,13445677700,1.20E+11,0.008315047
sh000001,2013/11/29,5614,2220.5,2212.26,5614,10695905300,97834025505,0.000510054
sh000001,2013/12/2,5615,2207.37,2172.63,5615,17428199000,1.52E+11,-0.005914423
sh000001,2013/12/3,5616,2222.67,2193.25,5616,11350641000,1.01E+11,0.006930869
sh000001,2013/12/4,5617,2251.76,2215.92,5617,15729294300,1.35E+11,0.013088763
sh000001,2013/12/5,5618,2247.06,2239.14,5618,12204841400,1.06E+11,-0.00208681
sh000001,2013/12/6,5619,2237.11,2228.63,5619,10370092900,92254759114,-0.004430227
sh000001,2013/12/9,5620,2238.2,2231.73,5620,9327363900,84432480333,0.00048813
sh000001,2013/12/10,5621,2237.49,2231.68,5621,10904313300,95556296184,-0.000316326
sh000001,2013/12/11,5622,2204.17,2193.16,5622,10947315000,94389298201,-0.014894355
sh000001,2013/12/12,5623,2202.8,2194.9,5623,8610867100,76003328922,-0.00062155
sh000001,2013/12/13,5624,2196.08,2183.84,5624,8510101200,72637502087,-0.003051122
sh000001,2013/12/16,5625,2160.86,2159.99,5625,10138759400,86422957339,-0.016034971
sh000001,2013/12/17,5626,2151.08,2146.31,5626,7857893600,66921600555,-0.004526899
sh000001,2013/12/18,5627,2148.29,2142.62,5627,6417358400,55420595199,-0.001298883
sh000001,2013/12/19,5628,2127.79,2126.25,5628,7312347900,61496944001,-0.009539237
sh000001,2013/12/20,5629,2084.79,2082.86,5629,8677521200,72198200223,-0.020207802
sh000001,2013/12/23,5630,2089.71,2068.54,5630,6814663600,58435623902,0.002356588
sh000001,2013/12/24,5631,2092.91,2079.81,5631,7025146700,61697067271,0.001530358
sh000001,2013/12/25,5632,2106.35,2088.3,5632,6513909600,58136846617,0.006425996
sh000001,2013/12/26,5633,2073.1,2070.55,5633,7854140800,66767122191,-0.015787944
sh000001,2013/12/27,5634,2101.25,2069.59,5634,7675682700,66394444690,0.01357967
sh000001,2013/12/30,5635,2097.53,2095.06,5635,7408505600,63038943336,-0.001771326
sh000001,2013/12/31,5636,2115.98,2087.42,5636,8047437500,71456281495,0.008795588
sh000001,2014/1/2,5637,2109.39,2101.02,5637,6848548600,61921354651,-0.003114872
sh000001,2014/1/3,5638,2083.14,2075.9,5638,8449724100,72372229162,-0.012444848
sh000001,2014/1/6,5639,2045.71,2034.01,5639,8958760800,72895394974,-0.017966662
sh000001,2014/1/7,5640,2047.32,2029.25,5640,6340293800,54638641623,0.000786036
sh000001,2014/1/8,5641,2044.34,2037.11,5641,7164736400,62941429756,-0.001454098
sh000001,2014/1/9,5642,2027.62,2026.45,5642,7594188300,67605664108,-0.0081777
sh000001,2014/1/10,5643,2013.3,2008.01,5643,7561612100,61044553200,-0.007064433
sh000001,2014/1/13,5644,2009.56,2000.4,5644,6654477600,55616750648,-0.001854668
sh000001,2014/1/14,5645,2026.84,2001.14,5645,7036661400,56687625248,0.008597885
sh000001,2014/1/15,5646,2023.35,2010.2,5646,6743622200,57740358255,-0.001723864
sh000001,2014/1/16,5647,2023.7,2014.41,5647,7275571900,62829760799,0.000174463
sh000001,2014/1/17,5648,2004.95,2001.33,5648,6730572000,57039564098,-0.009266191
sh000001,2014/1/20,5649,1991.25,1984.82,5649,5627124700,48298781024,-0.006831096
sh000001,2014/1/21,5650,2008.31,1992.02,5650,5984491100,52017917403,0.00856747
sh000001,2014/1/22,5651,2051.75,2008.93,5651,9889285600,84126659381,0.021628103
sh000001,2014/1/23,5652,2042.18,2039.05,5652,8421058500,76083326567,-0.004663826
sh000001,2014/1/24,5653,2054.39,2034.45,5653,9294792100,82346176543,0.005979884
sh000001,2014/1/27,5654,2033.3,2029.63,5654,8881542600,81914219452,-0.010266785
sh000001,2014/1/28,5655,2038.51,2026.99,5655,7252904300,65751604445,0.002563813
sh000001,2014/1/29,5656,2049.91,2039.77,5656,7386546200,67694123639,0.005592802
sh000001,2014/1/30,5657,2033.08,2031.47,5657,6261518400,58264498308,-0.008210588
sh000001,2014/2/7,5658,2044.5,2014.7,5658,7359875500,67829921866,0.005614134
sh000001,2014/2/10,5659,2086.07,2049.98,5659,12433183300,1.13E+11,0.020332629
sh000001,2014/2/11,5660,2103.67,2082.52,5660,14221132400,1.25E+11,0.008438847
sh000001,2014/2/12,5661,2109.96,2096.51,5661,12633318600,1.11E+11,0.002987159
sh000001,2014/2/13,5662,2098.4,2096.97,5662,14653263400,1.24E+11,-0.005475946
sh000001,2014/2/14,5663,2115.85,2095.09,5663,11151795000,97399672623,0.008314426
sh000001,2014/2/17,5664,2135.42,2117.69,5664,14024444300,1.26E+11,0.009247829
